timestamp,run_id,workload,mode,run_type,run_index,threads,memory_mb,iterations,seed,benchmark_pid,app_id,benchmark_elapsed_ms,benchmark_throughput_ops_sec,benchmark_cpu_percent,benchmark_rss_kb,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_cycle_count,runtime_cycle_total_us,discovery_us,scheduler_or_runtime_scan_us,queue_wait_us,queue_depth_mean,queue_depth_max,jobs_submitted,jobs_executed,jobs_deferred,queue_saturation_events,worker_execution_us,phase3_us,pipeline_serial_wait_us,phase4_us,phase5_us,phase6_us,coordinator_overhead_us,completion_latency_us,pipeline_statuses,status,notes
2026-08-20T14:43:39Z,random-measured-5-integrated,random,INTEGRATED,MEASURED,5,2,8,1000000,12345,224394,APP_224394_46137494,218.075,9171166.426,184.599,10312.000,57.278,4368.000,154620.000,1,103507.293,50254.264,78.504,273.075,0.000,0.000,1,1,0,0,1881.139,1877.170,253.009,4568.700,6054.518,5778.465,950.939,2200.823,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:39Z,hot-warmup-1-baseline,hot,BASELINE,WARMUP,1,2,8,1000000,12345,224403,NA,163.474,12234373.551,181.232,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:39Z,hot-warmup-1-integrated,hot,INTEGRATED,WARMUP,1,2,8,1000000,12345,224406,APP_224406_46137538,167.998,11904869.048,185.383,10056.000,53.066,4304.000,154592.000,1,112773.155,50820.710,81.395,65.736,0.000,0.000,1,1,0,0,1813.374,1809.688,206.166,4215.813,7819.748,10742.980,795.267,1920.507,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:39Z,hot-warmup-2-baseline,hot,BASELINE,WARMUP,2,2,8,1000000,12345,224415,NA,163.508,12231849.195,180.484,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:40Z,hot-warmup-2-integrated,hot,INTEGRATED,WARMUP,2,2,8,1000000,12345,224418,APP_224418_46137576,174.201,11480971.964,172.285,10184.000,62.834,4496.000,154620.000,1,109471.927,55792.730,100.654,129.059,0.000,0.000,1,1,0,0,2272.853,2269.226,253.505,4073.643,4289.825,3796.494,1055.144,2458.590,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:40Z,hot-warmup-3-baseline,hot,BASELINE,WARMUP,3,2,8,1000000,12345,224427,NA,147.765,13534984.387,176.483,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:40Z,hot-warmup-3-integrated,hot,INTEGRATED,WARMUP,3,2,8,1000000,12345,224430,APP_224430_46137614,157.157,12726151.103,185.684,10056.000,52.126,4492.000,154592.000,1,94361.955,42080.664,99.235,1997.959,0.000,0.000,1,1,0,0,1809.304,1805.526,188.808,3789.816,4045.782,3370.169,709.035,3866.737,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:40Z,hot-warmup-4-baseline,hot,BASELINE,WARMUP,4,2,8,1000000,12345,224439,NA,178.965,11175365.551,181.997,10184.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:40Z,hot-warmup-4-integrated,hot,INTEGRATED,WARMUP,4,2,8,1000000,12345,224442,APP_224442_46137653,153.342,13042759.606,180.458,10056.000,55.347,4496.000,154620.000,1,106058.292,50235.929,122.309,178.294,0.000,0.000,1,1,0,0,1774.683,1770.827,268.848,5091.193,4818.070,3700.800,932.930,2008.149,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:41Z,hot-warmup-5-baseline,hot,BASELINE,WARMUP,5,2,8,1000000,12345,224451,NA,158.808,12593841.118,178.965,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
