timestamp,run_id,run_type,mode,application_count,worker_count,application_index,app_id,pid,start_time_ticks,workload,threads,memory_mb,iterations,seed,launch_monotonic_ns,launch_skew_us,benchmark_elapsed_ms,benchmark_throughput,benchmark_cpu_percent,benchmark_rss_kb,benchmark_vms_kb,aggregate_throughput,group_makespan_ms,runtime_cpu_percent,runtime_cpu_peak_percent,runtime_rss_kb,runtime_vms_kb,runtime_tree_cpu_percent,runtime_tree_rss_kb,runtime_tree_vms_kb,monitor_submissions,monitor_completions,pipeline_completions,mean_queue_wait_us,median_queue_wait_us,max_queue_wait_us,mean_eligibility_wait_us,max_eligibility_wait_us,mean_worker_execution_us,mean_phase3_us,mean_pipeline_serial_wait_us,max_pipeline_serial_wait_us,mean_phase4_us,mean_phase5_us,mean_phase6_us,mean_completion_latency_us,max_completion_latency_us,max_queue_depth,deferred_jobs,saturation_events,discovery_scan_count,discovery_total_us,discovery_mean_us,runtime_cycle_total_us,evaluation_interval_observed_ms,max_evaluation_interval_observed_ms,eligible_opportunities,status,outcome,notes
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,4,NA,389726,69052524,mixed,1,8,17841231,12349,311785043500795,3432.058,2792.756,6388396.664,86.762,9956.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,5,NA,389727,69052524,mixed,1,8,17841231,12350,311785043983947,3432.058,2594.314,6877051.683,94.221,9960.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,6,NA,389728,69052524,mixed,1,8,17841231,12351,311785044465957,3432.058,2929.613,6089962.065,83.014,10024.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,7,NA,389729,69052524,mixed,1,8,17841231,12352,311785044917131,3432.058,3004.266,5938632.488,78.272,10024.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,0,APP_389763_69052829,389763,69052829,mixed,1,8,17841231,12345,311788099901340,6097.196,3124.819,5709525.178,78.948,9960.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,24,24,2,606.185,178.151,3814.533,43297.033,222639.636,1679.768,1677.146,132.130,134.046,6551.432,7678.105,8072.754,2292.232,14611.621,7.000,0,0,12,724633.542,60386.128,1128034.221,1179.102,1179.102,21,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,1,APP_389764_69052830,389764,69052830,mixed,1,8,17841231,12346,311788100447594,6097.196,3165.223,5636642.202,77.554,9960.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,24,24,2,1799.806,1225.412,4909.908,43296.629,222632.703,2119.847,2117.251,22977.630,25203.935,5827.611,8751.225,6487.704,3930.135,8611.794,7.000,0,0,12,724633.542,60386.128,1128034.221,1182.027,1182.027,21,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,2,APP_389765_69052830,389765,69052830,mixed,1,8,17841231,12347,311788100967695,6097.196,3051.861,5846017.674,81.661,9960.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,24,23,2,2323.747,2026.633,7186.132,43470.668,226304.832,1858.068,1855.885,44583.746,48272.232,6874.998,7671.959,5859.175,4194.078,13697.705,7.000,0,0,12,724633.542,60386.128,1128034.221,1188.067,1188.067,21,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,3,APP_389766_69052830,389766,69052830,mixed,1,8,17841231,12348,311788101573991,6097.196,3048.901,5851693.364,81.628,9960.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,24,23,2,3666.782,2954.332,13697.913,43471.176,226307.592,6071.403,6067.165,65521.264,72230.729,5561.929,7444.546,7623.847,9833.344,41795.631,7.000,0,0,12,724633.542,60386.128,1128034.221,1193.633,1193.633,21,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,4,APP_389767_69052830,389767,69052830,mixed,1,8,17841231,12349,311788102107058,6097.196,3283.049,5434348.543,72.938,9896.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,26,25,2,4853.217,4874.888,14521.667,41051.661,226308.496,2625.415,2623.157,86692.408,96183.397,6818.477,7693.650,8242.376,7493.514,26566.354,7.000,0,0,12,724633.542,60386.128,1128034.221,1202.958,1202.958,23,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,5,APP_389768_69052830,389768,69052830,mixed,1,8,17841231,12350,311788104566494,6097.196,2965.900,6015453.140,82.743,10024.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,22,22,2,7166.901,6336.352,26567.909,44946.500,226309.085,1565.192,1562.151,109980.853,124131.952,6091.252,6514.226,5926.085,8744.352,27647.306,7.000,0,0,12,724633.542,60386.128,1128034.221,1207.114,1207.114,19,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,6,APP_389769_69052830,389769,69052830,mixed,1,8,17841231,12351,311788105304279,6097.196,3054.778,5840434.950,81.735,9896.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,24,23,2,7802.939,7387.213,27648.931,43472.439,226316.362,2998.097,2995.523,129082.529,145313.365,6805.529,5976.140,6988.994,10873.687,45670.086,7.000,0,0,12,724633.542,60386.128,1128034.221,1212.923,1212.923,21,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:36Z,primary-a8-w2-measured-5-integrated,MEASURED,INTEGRATED,8,2,7,APP_389770_69052830,389770,69052830,mixed,1,8,17841231,12352,311788105998536,6097.196,2963.215,6020903.106,85.787,9956.000,19212.000,43251517.362,3299.996,17.429,180.166,6828.000,156988.000,17.429,12108.000,313976.000,23,22,2,10330.886,8546.637,41779.572,45347.078,226316.653,2988.614,2986.262,149414.500,168552.921,7003.701,9101.708,5624.838,13447.002,44366.393,7.000,0,0,12,724633.542,60386.128,1128034.221,1215.738,1215.738,20,MEASURED,INSUFFICIENT,"Error: target PID 389770 is unavailable for one sample.
Error: target PID 389765 is unavailable for one sample.
Error: target PID 389766 is unavailable for one sample.
Error: target PID 389769 is unavailable for one sample.
Error: target PID 389767 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,0,APP_389835_69053195,389835,69053195,mixed,1,8,17841231,12345,311791760086277,3317.074,2547.543,7003310.396,91.585,9960.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,21,20,2,840.151,144.098,3707.834,37375.317,183536.222,1361.862,1359.185,110.747,125.075,6948.274,9142.414,6508.136,2209.751,6606.852,7.000,0,0,12,623697.711,51974.809,1129627.788,1173.940,1173.940,18,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,1,APP_389836_69053196,389836,69053196,mixed,1,8,17841231,12346,311791760614828,3317.074,2807.645,6354518.339,83.739,10020.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,23,22,2,1671.335,1053.671,4568.808,35129.586,183532.046,1555.257,1553.146,23287.024,24417.607,5264.983,8827.114,7435.083,3235.901,9253.948,7.000,0,0,12,623697.711,51974.809,1129627.788,1175.776,1175.776,20,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,2,APP_389837_69053196,389837,69053196,mixed,1,8,17841231,12347,311791761066655,3317.074,2934.600,6079611.926,78.278,9960.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,24,23,2,1728.886,1892.492,3759.112,35004.092,183534.726,1040.222,1037.127,45352.944,45565.922,5092.595,7475.590,6841.451,2780.195,8466.716,7.000,0,0,12,623697.711,51974.809,1129627.788,1175.973,1175.973,21,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,3,APP_389838_69053196,389838,69053196,mixed,1,8,17841231,12348,311791761460727,3317.074,3023.109,5901617.363,75.472,9960.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,25,24,2,2440.378,2725.863,4728.335,33653.899,183535.154,3386.575,3383.573,65289.323,65404.407,7303.682,6525.364,5987.233,5837.548,14038.330,7.000,0,0,12,623697.711,51974.809,1129627.788,1175.320,1175.320,22,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,4,APP_389839_69053196,389839,69053196,mixed,1,8,17841231,12349,311791761951331,3317.074,2895.512,6161684.126,79.547,9960.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,23,23,2,3602.412,3581.508,5585.628,35132.029,183534.959,2819.205,2816.998,85633.597,86074.224,6030.309,7552.051,6027.987,6431.795,14351.364,7.000,0,0,12,623697.711,51974.809,1129627.788,1176.921,1176.921,20,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,5,APP_389840_69053196,389840,69053196,mixed,1,8,17841231,12350,311791762429672,3317.074,2787.024,6401535.755,85.499,9956.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,23,22,2,4494.531,4587.661,6890.835,35133.193,183534.992,1416.817,1414.313,105776.789,106137.669,6549.273,6925.330,5443.047,5922.507,12850.336,7.000,0,0,12,623697.711,51974.809,1129627.788,1180.125,1180.125,20,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,6,APP_389841_69053196,389841,69053196,mixed,1,8,17841231,12351,311791762885584,3317.074,2772.001,6436228.630,83.710,10088.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,23,22,2,5412.087,5458.592,9068.106,35133.793,183536.478,1749.696,1746.809,125186.489,127138.532,6800.980,7573.908,6193.637,7174.443,12309.550,7.000,0,0,12,623697.711,51974.809,1129627.788,1179.984,1179.984,20,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:40Z,primary-a8-w2-measured-6-integrated,MEASURED,INTEGRATED,8,2,7,APP_389842_69053196,389842,69053196,mixed,1,8,17841231,12352,311791763403351,3317.074,2517.138,7087902.819,92.376,9960.000,19212.000,46932998.310,3041.141,17.131,166.106,6684.000,156956.000,17.131,11904.000,313912.000,21,20,2,6683.961,6471.854,10107.335,37416.062,183536.291,3140.960,3138.682,146276.308,148166.742,6329.637,6785.243,6770.378,9836.044,21991.304,7.000,0,0,12,623697.711,51974.809,1129627.788,1179.167,1179.167,18,MEASURED,INSUFFICIENT,"Error: target PID 389835 is unavailable for one sample.
Error: target PID 389842 is unavailable for one sample.
Error: target PID 389836 is unavailable for one sample.
Error: target PID 389840 is unavailable for one sample.
Error: target PID 389841 is unavailable for one sample.
Error: target PID 389837 is unavailable for one sample.
Error: target PID 389838 is unavailable for one sample."
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,0,NA,389905,69053559,mixed,1,8,17841231,12345,311795392944977,3385.580,2810.032,6349120.154,84.736,9960.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,1,NA,389906,69053559,mixed,1,8,17841231,12346,311795393499945,3385.580,2642.424,6751843.490,91.127,9960.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,2,NA,389907,69053559,mixed,1,8,17841231,12347,311795393965248,3385.580,2709.724,6584151.558,90.000,10344.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,3,NA,389908,69053559,mixed,1,8,17841231,12348,311795394363436,3385.580,2865.964,6225211.007,83.847,9960.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,4,NA,389909,69053559,mixed,1,8,17841231,12349,311795394824621,3385.580,2948.678,6050585.690,80.419,9960.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,5,NA,389910,69053559,mixed,1,8,17841231,12350,311795395313106,3385.580,2428.045,7347983.056,97.320,9960.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,6,NA,389911,69053559,mixed,1,8,17841231,12351,311795395789568,3385.580,2879.992,6194888.715,82.233,10024.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:43Z,primary-a8-w2-measured-6-baseline,MEASURED,BASELINE,8,2,7,NA,389912,69053559,mixed,1,8,17841231,12352,311795396330557,3385.580,2850.223,6259590.187,83.497,10024.000,19212.000,48144690.773,2964.602,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,0,NA,389923,69053856,mixed,1,8,17841231,12345,311798365179499,4391.962,2720.264,6558640.117,84.933,10024.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,1,NA,389924,69053856,mixed,1,8,17841231,12346,311798365741808,4391.962,2456.168,7263847.352,97.789,9960.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,2,NA,389925,69053856,mixed,1,8,17841231,12347,311798366291768,4391.962,2657.800,6712781.606,89.255,9960.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,3,NA,389926,69053856,mixed,1,8,17841231,12348,311798366902705,4391.962,2696.939,6615362.930,87.116,9960.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,4,NA,389927,69053856,mixed,1,8,17841231,12349,311798367578058,4391.962,2550.311,6995707.881,91.466,10024.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,5,NA,389928,69053856,mixed,1,8,17841231,12350,311798368244268,4391.962,2413.402,7392564.283,98.779,9960.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,6,NA,389929,69053856,mixed,1,8,17841231,12351,311798368833549,4391.962,2593.246,6879883.988,91.859,9960.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:46Z,primary-a8-w2-measured-7-baseline,MEASURED,BASELINE,8,2,7,NA,389930,69053856,mixed,1,8,17841231,12352,311798369571461,4391.962,2894.293,6164278.631,77.028,9956.000,19212.000,48793917.313,2925.157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:49Z,primary-a8-w2-measured-7-integrated,MEASURED,INTEGRATED,8,2,0,APP_389939_69054149,389939,69054149,mixed,1,8,17841231,12345,311801297377613,3663.993,2956.015,6035568.175,81.548,9960.000,19212.000,43249823.265,3300.126,17.066,187.625,6624.000,156948.000,17.066,11800.000,313896.000,24,23,2,412.360,152.180,3038.680,33521.967,150968.910,965.511,963.263,100.902,108.165,6554.693,7769.092,10252.670,1384.855,4027.883,7.000,0,0,12,673828.239,56152.353,1130463.485,1171.895,1171.895,21,MEASURED,INSUFFICIENT,"Error: target PID 389946 is unavailable for one sample.
Error: target PID 389939 is unavailable for one sample.
Error: target PID 389942 is unavailable for one sample."
2026-09-02T12:59:49Z,primary-a8-w2-measured-7-integrated,MEASURED,INTEGRATED,8,2,1,APP_389940_69054149,389940,69054149,mixed,1,8,17841231,12346,311801297962018,3663.993,3080.229,5792175.896,77.397,9956.000,19212.000,43249823.265,3300.126,17.066,187.625,6624.000,156948.000,17.066,11800.000,313896.000,25,25,2,1629.207,1170.535,4757.714,32244.855,150983.070,1502.490,1500.287,25247.092,27129.440,7605.618,9740.770,8114.478,3142.562,9057.492,7.000,0,0,12,673828.239,56152.353,1130463.485,1186.024,1186.024,22,MEASURED,INSUFFICIENT,"Error: target PID 389946 is unavailable for one sample.
Error: target PID 389939 is unavailable for one sample.
Error: target PID 389942 is unavailable for one sample."
2026-09-02T12:59:49Z,primary-a8-w2-measured-7-integrated,MEASURED,INTEGRATED,8,2,2,APP_389941_69054149,389941,69054149,mixed,1,8,17841231,12347,311801298495215,3663.993,3280.009,5439385.455,71.665,9960.000,19212.000,43249823.265,3300.126,17.066,187.625,6624.000,156948.000,17.066,11800.000,313896.000,27,27,3,1897.666,1961.293,4843.014,32371.121,151030.525,1087.370,1084.574,34209.345,60189.813,4941.701,6826.133,5067.961,2994.990,7254.898,7.000,0,0,12,673828.239,56152.353,1130463.485,1155.101,1186.864,23,MEASURED,INSUFFICIENT,"Error: target PID 389946 is unavailable for one sample.
Error: target PID 389939 is unavailable for one sample.
Error: target PID 389942 is unavailable for one sample."
2026-09-02T12:59:49Z,primary-a8-w2-measured-7-integrated,MEASURED,INTEGRATED,8,2,3,APP_389942_69054149,389942,69054149,mixed,1,8,17841231,12348,311801298997587,3663.993,2950.373,6047111.276,79.856,9960.000,19212.000,43249823.265,3300.126,17.066,187.625,6624.000,156948.000,17.066,11800.000,313896.000,24,23,2,3135.571,2838.856,7965.559,33525.814,151032.711,5728.498,5725.830,70838.173,80205.989,5515.586,7968.041,6945.528,8878.200,19465.669,7.000,0,0,12,673828.239,56152.353,1130463.485,1189.191,1189.191,21,MEASURED,INSUFFICIENT,"Error: target PID 389946 is unavailable for one sample.
Error: target PID 389939 is unavailable for one sample.
Error: target PID 389942 is unavailable for one sample."
2026-09-02T12:59:49Z,primary-a8-w2-measured-7-integrated,MEASURED,INTEGRATED,8,2,4,APP_389943_69054149,389943,69054149,mixed,1,8,17841231,12349,311801299432873,3663.993,2640.049,6757917.436,90.051,10024.000,19212.000,43249823.265,3300.126,17.066,187.625,6624.000,156948.000,17.066,11800.000,313896.000,21,21,2,5147.450,4241.319,15099.680,36629.430,151032.993,2866.910,2864.660,91843.881,102372.871,6631.997,8400.753,5819.450,8266.365,16000.819,7.000,0,0,12,673828.239,56152.353,1130463.485,1190.027,1190.027,18,MEASURED,INSUFFICIENT,"Error: target PID 389946 is unavailable for one sample.
Error: target PID 389939 is unavailable for one sample.
Error: target PID 389942 is unavailable for one sample."
2026-09-02T12:59:49Z,primary-a8-w2-measured-7-integrated,MEASURED,INTEGRATED,8,2,5,APP_389944_69054149,389944,69054149,mixed,1,8,17841231,12350,311801299951551,3663.993,3188.062,5596263.009,72.960,10024.000,19212.000,43249823.265,3300.126,17.066,187.625,6624.000,156948.000,17.066,11800.000,313896.000,25,25,2,5539.026,5005.187,12323.663,32249.654,151034.074,1229.271,1227.095,113251.517,124199.218,6720.019,7188.686,9678.358,6779.437,16122.549,7.000,0,0,12,673828.239,56152.353,1130463.485,1202.131,1202.131,22,MEASURED,INSUFFICIENT,"Error: target PID 389946 is unavailable for one sample.
Error: target PID 389939 is unavailable for one sample.
Error: target PID 389942 is unavailable for one sample."
2026-09-02T12:59:49Z,primary-a8-w2-measured-7-integrated,MEASURED,INTEGRATED,8,2,6,APP_389945_69054150,389945,69054150,mixed,1,8,17841231,12351,311801300505735,3663.993,2362.265,7552596.473,99.198,10020.000,19212.000,43249823.265,3300.126,17.066,187.625,6624.000,156948.000,17.066,11800.000,313896.000,18,18,2,7256.184,6063.019,14039.041,31278.871,151035.963,2107.288,2104.654,137349.668,154349.067,6657.168,11315.222,5037.852,9375.118,28142.482,7.000,0,0,12,673828.239,56152.353,1130463.485,1208.539,1208.539,16,MEASURED,INSUFFICIENT,"Error: target PID 389946 is unavailable for one sample.
Error: target PID 389939 is unavailable for one sample.
Error: target PID 389942 is unavailable for one sample."
